pincode,city,latitude,longitude,state
303338,Jaipur,26.8748510,75.3806630,
303338,Jaipur,26.6532720,76.2116990,
303338,Jaipur,25.1138910,75.8054550,
303603,Jaipur,27.1410460,75.4140780,
303603,Jaipur,17.7607000,77.5934630,
303603,Jaipur,27.2160720,75.4985520,
303603,Jaipur,26.5398680,76.2189430,
303903,Jaipur,26.7258620,75.9413430,
303903,Jaipur,25.9561300,75.2223810,
302022,Jaipur,26.8864630,75.8341220,
303103,Jaipur,27.1930320,73.8874900,
303103,Jaipur,27.0004850,76.8922740,
303103,Jaipur,23.6332250,85.5148750,
303103,Jaipur,27.0414780,76.8980380,
303103,Jaipur,25.2023800,72.2103800,
303103,Jaipur,26.4534350,76.4078570,
303002,Jaipur,26.9935670,76.7278800,
303002,Jaipur,27.218157999999999,75.996863000000005,
303601,Jaipur,27.3348710,75.8388700,
303001,Jaipur,21.2513840,81.6296410,
303119,Jaipur,27.5369170,76.0710990,
303119,Jaipur,27.5339640,76.0420920,
303702,Jaipur,26.7614110,75.8780850,
303804,Jaipur,26.7391590,76.1236050,
303120,Jaipur,26.7391590,76.1236050,
303120,Jaipur,26.7325910,76.1522880,
303712,Jaipur,26.7391590,76.1236050,
303701,Jaipur,26.4770110,78.3870670,
303109,Jaipur,26.0140000,75.1010000,
303109,Jaipur,23.9835390,74.1742450,
303801,Jaipur,27.1749590,75.5451380,
303801,Jaipur,27.6606810,76.1405280,
303801,Jaipur,25.5680150,72.5944190,
303108,Jaipur,24.7217860,74.3030210,
303104,Jaipur,NA,NA,
303805,Jaipur,NA,NA,
303805,Jaipur,NA,NA,
303105,Jaipur,NA,NA,
303105,Jaipur,NA,NA,
303105,Jaipur,NA,NA,
303105,Jaipur,26.7391590,76.1236050,
303106,Jaipur,NA,NA,
303106,Jaipur,NA,NA,
303107,Jaipur,NA,NA,
303107,Jaipur,NA,NA,
303110,Jaipur,26.7391590,76.1236050,
303806,Jaipur,NA,NA,
303806,Jaipur,NA,NA,
303807,Jaipur,26.8085240,75.0727970,
303102,Jaipur,26.2608030,75.0669560,
303102,Jaipur,26.6101780,75.5131130,
303102,Jaipur,25.7978630,75.2770730,
160003,Chandigarh,30.6920510,76.6984100,
226003,Lucknow,26.8666570,80.8922560,
226201,Lucknow,26.9581340,80.9316130,
226201,Lucknow,26.8447000,80.9456260,
226201,Lucknow,26.9912950,80.9204060,
226401,Lucknow,26.6821810,80.7796310,
226028,Lucknow,26.8892620,81.0023250,
226028,Lucknow,26.8959570,80.9585280,
226028,Lucknow,26.8736590,81.0379360,
226501,Lucknow,26.7676790,81.1113330,
226203,Lucknow,27.0808220,80.8958840,
226203,Lucknow,27.0808220,80.8958840,
226101,Lucknow,26.8828790,80.8128640,
226101,Lucknow,26.8600977,80.7768613,
226101,Lucknow,26.8863560,80.1913440,
226102,Lucknow,26.9167290,80.7074910,
226102,Lucknow,26.9238780,80.7106790,
226102,Lucknow,26.9168180,80.7075810,
226104,Lucknow,26.9168180,80.7075810,
226104,Lucknow,26.8700950,80.9974020,
226104,Lucknow,26.7957760,80.9237110,
226301,Lucknow,26.7666110,80.9449640,
226301,Lucknow,26.7056800,80.9857260,
226303,Lucknow,26.8466940,80.9461660,
226103,Lucknow,27.0438680,80.9332150,
226008,Lucknow,26.8221630,80.9217270,
226008,Lucknow,26.7956710,80.8184010,
226002,Lucknow,26.8447000,80.9456260,
226002,Lucknow,26.8447000,80.9456260,
226021,Lucknow,26.9062580,80.9484750,
226026,Lucknow,26.8892620,81.0023250,
160002,Chandigarh,30.6903611,76.7942222,
160101,Chandigarh,30.7159722,76.8318056,
160015,Chandigarh,30.7518611,76.7744722,
160022,Chandigarh,30.7248056,76.7795556,
160030,Chandigarh,30.7420833,76.7833611,
160036,Chandigarh,30.7044722,76.7264167,
160009,Chandigarh,30.7479167,76.7928333,
302002,Jaipur,26.9369540,75.8395960,
302005,Jaipur,26.9072778,75.8041944,
302005,Jaipur,26.9030833,75.8001944,
302004,Jaipur,26.8711667,75.8205556,
302004,Jaipur,26.9002222,75.8250000,
302017,Jaipur,26.8612600,75.8139890,
302013,Jaipur,26.8820556,72.8154722,
302013,Jaipur,26.9890833,75.7885278,
302041,Jaipur,26.9402778,75.8005556,
302038,Jaipur,27.0509980,75.9056750,
302012,Jaipur,26.9755840,75.7335090,
303007,Jaipur,26.8100000,75.5420556,
303338,Jaipur,26.8720556,75.2369722,
303903,Jaipur,26.7089633,75.8950866,
303123,Jaipur,26.7325910,76.1522880,
303702,Jaipur,27.1677778,75.7102778,
303003,Jaipur,27.4328056,76.2370556,
303121,Jaipur,26.9192500,75.7196389,
303107,Jaipur,27.6068056,76.0885000,
303110,Jaipur,27.6071389,76.1784167,
600002,Chennai,13.0745081,80.2698109,
600004,Chennai,13.0294444,80.2667500,
600014,Chennai,13.0539167,80.2544167,
600033,Chennai,13.0351389,80.2206389,
600040,Chennai,13.0846405,80.2079023,
600038,Chennai,13.100426,80.214267,
600011,Chennai,13.1102648,80.2185886,
600039,Chennai,13.123115,80.261074,
600036,Chennai,12.9936389,80.2339167,
600091,Chennai,12.1023889,80.0193056,
600096,Chennai,12.9676944,80.2449444,
600089,Chennai,13.0301130,80.1796680,
600042,Chennai,12.9826389,80.2216389,
600115,Chennai,13.0468200,80.2456170,
600113,Chennai,12.977474,80.24332,
600001,Chennai,13.105137,80.284371,
600076,Chennai,13.1142500,80.1851670,
600060,Chennai,13.1493352,79.9108889,
600019,Chennai,13.1596667,80.3020556,
400003,Mumbai,18.9590230,72.8235490,
400033,Mumbai,18.9851920,72.8363830,
400033,Mumbai,18.9430000,72.8370000,
400010,Mumbai,18.9718056,72.8406667,
400012,Mumbai,19.0009167,72.8365000,
400027,Mumbai,18.9766944,72.8319444,
400012,Mumbai,19.0016111,72.8442222,
400019,Mumbai,19.0280127,72.8526739,
400029,Mumbai,19.0811111,72.8683056,
400099,Mumbai,19.1008650,72.8620420,
400058,Mumbai,19.1212865186983,72.8462373546915,
400052,Mumbai,19.0701340,72.8369850,
400058,Mumbai,19.1274167,72.8335556,
400099,Mumbai,19.1009419307837,72.8620458084745,
400029,Mumbai,19.0823363167732,72.8574000970019,
400096,Mumbai,19.1243962702245,72.8734228124155,
400059,Mumbai,19.1162595630983,72.8822186274394,
400085,Mumbai,19.0175278,72.8561944,
400082,Mumbai,19.165747,72.927852,
400078,Mumbai,19.1543333,72.9382222,
400074,Mumbai,19.0456389,72.8963611,
400074,Mumbai,19.0382304,72.8948391,
400086,Mumbai,19.086215,72.908216,
400088,Mumbai,19.0530833,72.9152500,
400074,Mumbai,19.0478333,72.8935000,
400080,Mumbai,19.173993,72.955955,
400076,Mumbai,19.128885,72.9193519,
400086,Mumbai,19.0856111,72.9135278,
400089,Mumbai,19.068169,72.8991611,
400088,Mumbai,19.0344722,72.9491944,
400079,Mumbai,19.108985,72.926415,
400104,Mumbai,19.1668889,72.8333889,
400068,Mumbai,19.2490556,72.8588056,
400068,Mumbai,19.246878,72.862119,
400102,Mumbai,19.135639,72.847525,
400065,Mumbai,19.1756111,72.8777778,
400066,Mumbai,19.2212955,72.8562743,
400065,Mumbai,19.1442500,72.8560000,
400028,Mumbai,19.0156389,72.8370833,
400017,Mumbai,19.0456111,72.8534444,
400017,Mumbai,19.0390556,72.8500278,
400030,Mumbai,19.006074,72.821293,
400026,Mumbai,18.9675836,72.80398294,
400026,Mumbai,18.9708333,72.8090833,
400008,Mumbai,18.9762778,72.8337778,
400034,Mumbai,18.97307844,72.81853813,
400020,Mumbai,18.9401944,72.8270833,
400001,Mumbai,18.9361389,72.8377778,
400614,Thane,19.0245556,73.0449444,
400701,Thane,19.1243889,72.9976111,
400709,Thane,19.1035000,73.0044167,
400703,Thane,19.0759167,73.0068056,
421501,Thane,19.2072778,73.1827500,
421301,Thane,19.2448333,73.1254722,
421403,Thane,19.3532500,73.4791944,
421401,Thane,19.1024444,74.1251944,
421502,Thane,19.2148611,73.1837222,
421002,Thane,19.2218611,73.1617778,
421201,Thane,19.1993056,72.9793333,
421503,Thane,19.17188,73.26567,
400610,Thane,19.2312500,72.9737778,
400612,Thane,19.2283611,72.9661389,
400601,Thane,19.1929167,72.9774444,
400603,Thane,19.1841389,72.9764722,
400601,Thane,19.1872778,72.9763611,
401101,Thane,19.3001389,72.8474167,
401107,Thane,19.2790833,72.8567222,
440024,Nagpur,21.11891667,79.1115,
440008,Nagpur,21.14641667,79.12127778,
440017,Nagpur,21.17030556,79.10033333,
440018,Nagpur,21.1513175,79.0991502,
440017,Nagpur,21.17088889,79.115,
440024,Nagpur,21.12411111,79.10919444,
440012,Nagpur,NA,NA,
440012,Nagpur,21.13266667,79.07955556,
440010,Nagpur,21.14583333,79.06472222,
440001,Nagpur,21.01533333,79.36027778,
440025,Nagpur,21.11063889,79.06097222,
440030,Nagpur,21.17888889,79.07969444,
440012,Nagpur,21.13908333,79.08041667,
440010,Nagpur,21.13336111,79.06038889,
440022,Nagpur,21.12786111,79.07205556,
440015,Nagpur,21.11591667,79.06955556,
441108,Nagpur,21.1521944,79.0691667,
441122,Nagpur,20.9288333,78.9990556,
441302,Nagpur,21.2765556,78.5868333,
441111,Nagpur,21.2485090,79.0986280,
441107,Nagpur,21.3867778,78.9204444,
441306,Nagpur,21.3986667,78.6334722,
441109,Nagpur,21.1596810,79.0723070,
411003,Pune,17.40308333,75.54025,
411026,Pune,18.624482,73.83231,
411037,Pune,18.47825,73.86141667,
411001,Pune,18.49975,73.87825,
411062,Pune,18.6710370,73.8242620,
411015,Pune,18.588353,73.874684,
411019,Pune,18.6690833,73.7991111,
411017,Pune,18.61063889,73.61063889,
411004,Pune,18.5113333,73.8373889,
411042,Pune,18.5099444,73.8685556,
411020,Pune,18.5660190,73.8257320,
411007,Pune,18.5544722,73.8268889,
411030,Pune,18.5041944,73.8461667,
411016,Pune,18.5289722,73.8388056,
411009,Pune,18.4940278,73.8576667,
411002,Pune,18.5153056,73.8567778,
411030,Pune,18.5131944,73.8494167,
413102,Pune,18.1652470,74.5668830,
413133,Pune,18.17751060,74.60691930,
413104,Pune,18.11808648,74.68449130,
413130,Pune,18.29495840,74.75108010,
412112,Pune,18.411542,73.51174,
412101,Pune,18.681939,73.733706,
410402,Pune,18.720677,73.376563,
412404,Pune,18.892242,73.818196,
410515,Pune,19.0416799,73.9541673,
410510,Pune,18.892297,74.081779,
410503,Pune,19.003149,73.941358,
412307,Pune,18.496008,73.976234000000005,
412213,Pune,18.25177531,73.88054831,
412403,Pune,18.833048999999999,74.0520183,
410511,Pune,19.198702,73.926532,
412103,Pune,18.1255220,74.3638790,
394330,Surat,21.2462500,73.0622480,
394320,Surat,21.1322390,73.0420210,
394170,Surat,21.2208350,73.0336420,
395017,Surat,21.6305000,72.4818000,
394510,Surat,21.1865833,72.7624444,
394550,Surat,21.0875556,72.7144722,
394270,Surat,21.1305530,72.6519110,
395009,Surat,21.1992222,72.8033611,
394540,Surat,21.3374722,72.7520000,
395007,Surat,12.16680556,72.7981941246536,
394430,Surat,21.1984722,72.8342778,
395006,Surat,21.2145833,72.8529167,
391105,Vadodara,22.3035833,73.1976944,
390001,Vadodara,22.2994,73.2081,
390004,Vadodara,22.3035833,73.1976944,
390022,Vadodara,22.333855,73.226709,
390012,Vadodara,22.3035833,73.1976944,
391780,Vadodara,22.3035833,73.1976944,
391244,Vadodara,22.3035833,73.1976944,
391510,Vadodara,22.4387778,73.3340833,
391320,Vadodara,22.3035833,73.1976944,
391240,Vadodara,22.3035833,73.1976944,
391243,Vadodara,22.3035833,73.1976944,
391350,Vadodara,22.3980964,73.129244,
391445,Vadodara,22.3035833,73.1976944,
391745,Vadodara,22.4227222,73.1663888,
122005,Gurugram,28.5056111,77.0710556,
122505,Gurugram,28.4384722,76.9354444,
122052,Gurugram,28.3420000,76.9364722,
122007,Gurugram,28.4620000,77.0316389,
122051,Gurugram,28.3420000,76.9365278,
122012,Gurugram,28.4138870,76.9931945,
452001,Indore,22.7078056,75.8791667,
400016,Mumbai,19.0320833,72.8407222,
400601,Thane,19.1993056,72.9793333,
440002,Nagpur,21.15271940,79.10926740,
600001,Chennai,13.0929722,80.2915000,
226003,Lucknow,26.8684790,80.9079410,
226001,Lucknow,26.8466940,80.9461660,
700027,Kolkata,22.5257500,88.3377222,
700007,Kolkata,22.5809166,88.3601944,
700033,Kolkata,22.5067222,88.3452222,
700010,Kolkata,22.563216,88.394647,
500081,Hyderabad,17.441637,78.391092,
500028,Hyderabad,17.399378,78.448423,
500057,Hyderabad,17.421591,78.448018,
500045,Hyderabad,17.441504,78.424536,
500029,Hyderabad,17.68355556,78.78558333,
500053,Hyderabad,17.3367,78.4689,
500024,Hyderabad,17.37544,78.49253,
500059,Hyderabad,17.356324,78.505168,
500065,Hyderabad,17.35042,78.47239,
500053,Hyderabad,17.3432500,78.4778333,
500112,Hyderabad,17.305050,78.525178,
500036,Hyderabad,17.371047,78.510016,
500020,Hyderabad,17.407,78.4887,
500040,Hyderabad,17.4527647,78.5542909,
500007,Hyderabad,17.41127778,78.51827778,
500020,Hyderabad,17.4223522,78.5056434,
500016,Hyderabad,17.44138889,78.46916667,
500118,Hyderabad,17.5386788,78.3642651,
462008,Bhopal,23.2557778,77.4149167,
462036,Bhopal,23.3000000,77.3600000,
462010,Bhopal,23.2644444,77.4138889,
462027,Bhopal,23.2413611,77.4266111,
462023,Bhopal,23.2454722,77.4456667,
462016,Bhopal,23.2170000,77.4304722,
462002,Bhopal,23.2400000,77.3800000,
462003,Bhopal,23.2300000,77.3800000,
462044,Bhopal,23.2094444,77.3703056,
462028,Bhopal,23.275121,77.506724,
452005,Indore,22.7277,75.8044,
452016,Indore,22.7267778,75.9186667,
452001,Indore,22.7191667,75.8731111,
453115,Indore,22.7196,75.8577,
453111,Indore,22.8000000,75.7300000,
453331,Indore,22.4400000,75.5000000,
452006,Indore,22.7263333,75.8456944,
452007,Indore,22.7219722,75.8654444,
452007,Indore,22.7235833,75.8577778,
452007,Indore,22.7170833,75.8666667,
452009,Indore,22.6878611,75.8198889,
452011,Indore,22.7443333,75.8772500,
226012,Lucknow,26.8507300,80.9253500,
226017,Lucknow,27.2180900,77.9925590,
226201,Lucknow,26.9874030,80.9212630,
226004,Lucknow,26.8325200,80.9128340,
226018,Lucknow,26.8495450,80.9215830,
226003,Lucknow,26.8684790,80.9079410,
226101,Lucknow,26.8693970,80.7851710,
226012,Lucknow,26.7957820,80.9109270,
226003,Lucknow,26.8553140,80.8986610,
226004,Lucknow,26.9062580,80.9484750,
226018,Lucknow,26.7813740,80.9584680,
226017,Lucknow,26.8478611,80.8850000,
226018,Lucknow,26.8394167,80.9298611,
226020,Lucknow,26.8847990,80.9367460,
110001,Delhi,28.6331389,77.2179444,
110001,Delhi,28.6159444,77.2130000,
110001,Delhi,28.6158611,77.2113889,
110001,Delhi,28.6105833,77.1986944,
110010,Delhi,28.5778333,77.1221667,
110021,Delhi,28.5787222,77.1648889,
110010,Delhi,25.59,77.15,
110010,Delhi,28.595916,77.136464,
110010,Delhi,28.606880,77.129241,
110022,Delhi,28.5722222,77.1732778,
110066,Delhi,28.5653056,77.1797500,
110057,Delhi,28.5578889,77.1557500,
226008,Lucknow,26.8466940,80.9461660,
226010,Lucknow,NA,NA,
226024,Lucknow,26.9002222,80.9466666,
226024,Lucknow,26.8795833,80.9426111,
226015,Lucknow,26.8951388,80.9835833,
226010,Lucknow,26.8488055,80.9916111,
226013,Lucknow,26.9371260,80.9047600,
226026,Lucknow,26.8447000,80.9456260,
226019,Lucknow,26.9197500,81.0629166,
226001,Lucknow,26.8494810,80.9415850,
226007,Lucknow,26.8659444,80.9511666,
226002,Lucknow,NA,NA,
700027,Kolkata,22.5218888,88.3336388,
700066,Kolkata,22.5727778,88.3475000,
700024,Kolkata,22.5481111,88.2879166,
700026,Kolkata,22.5235000,88.3440555,
700053,Kolkata,22.5191111,88.3227777,
700053,Kolkata,22.5127777,88.3286111,
700023,Kolkata,22.54633333,88.322,
700005,Kolkata,22.5950277,88.3561111,
700003,Kolkata,22.6033611,88.3700555,
700006,Kolkata,22.5901388,88.3759444,
700019,Kolkata,22.5313611,88.3652778,
700075,Kolkata,22.4980000,88.3823333,
700019,Kolkata,22.5317500,88.3663056,
700032,Kolkata,22.4977778,88.3703056,
700031,Kolkata,22.5048611,88.3727500,
700026,Kolkata,22.5215278,88.3470278,
700042,Kolkata,22.5727778,88.3475000,
700045,Kolkata,22.5065000,88.3569444,
700025,Kolkata,22.5165000,88.3489167,
700025,Kolkata,22.5267222,88.3530556,
700033,Kolkata,22.5036389,88.3434722,
700107,Kolkata,22.5058905,88.4044575,
700061,Kolkata,22.4858840,88.2912630,
700014,Kolkata,22.5568333,88.3634167,
700016,Kolkata,22.5511111,88.3620278,
700021,Kolkata,22.3895000,88.3375278,
700072,Kolkata,22.5663889,88.3538889,
700071,Kolkata,22.5725000,88.3525000,
700016,Kolkata,22.5761944,88.3543333,
700072,Kolkata,22.5479444,88.3580556,
700046,Kolkata,22.3242450,88.2118431,
700105,Kolkata,22.5511633,88.3933149,
700046,Kolkata,22.5503146,88.3810106,
700010,Kolkata,22.3335758,88.2412007,
700011,Kolkata,22.5763322,88.3802448,
700054,Kolkata,22.3421158,88.2323933,
700009,Kolkata,22.5746053,88.3657629,
700001,Kolkata,22.3424000,88.2063000,
700001,Kolkata,22.3443000,88.2083000,
700007,Kolkata,22.5814000,88.3493000,
700001,Kolkata,22.3422000,88.2093000,
700037,Kolkata,22.6060000,88.3837778,
700050,Kolkata,22.6280833,88.3818056,
500001,Hyderabad,17.387993,78.47652,
500002,Hyderabad,17.368663,78.477662,
110023,Delhi,28.575476,77.199648,
395003,Surat,21.1984722,72.8342778,
500008,Hyderabad,17.419626000000001,78.350852000000003,
392220,Vadodara,21.9098320,73.0807510,
394510,Surat,21.1756020,72.7363160,
394235,Surat,21.3547460,72.9608200,
394530,Surat,19.8842190,75.3343540,
394540,Surat,21.0761700,72.9028500,
394540,Surat,21.3698490,73.3325520,
394540,Surat,21.0901420,72.8783980,
394540,Surat,21.4203660,72.9467950,
394540,Surat,21.3823390,72.8796090,
395005,Surat,21.2026060,72.8314860,
395005,Surat,21.226991,72.67068,
394230,Surat,21.0850830,72.8812140,
394230,Surat,21.0863560,72.8276230,
394230,Surat,21.3784000,72.7539500,
394230,Surat,21.0606500,72.8351500,
394230,Surat,21.3784000,72.7539500,
394107,Surat,21.2522640,72.8396020,
395010,Surat,21.1853625,72.8921527,
394110,Surat,21.2199630,73.0176520,
394110,Surat,21.2472260,72.8135580,
394421,Surat,21.2760110,72.6838530,
394410,Surat,21.4858890,73.0947580,
394130,Surat,21.2952090,72.8793330,
394130,Surat,21.3217550,72.8581000,
394210,Surat,21.1213780,72.9010220,
394210,Surat,21.1964200,72.9041190,
394210,Surat,21.1431448,72.8397297,
394445,Surat,21.4411800,72.7539500,
394445,Surat,21.4602360,73.4751410,
394430,Surat,21.3962760,73.2234560,
395013,Surat,21.3373870,72.7474440,
395013,Surat,21.1816820,72.8691880,
394405,Surat,21.4196990,72.9888680,
394405,Surat,21.4360270,73.2308238,
394440,Surat,21.3871850,73.3325520,
394440,Surat,21.0606500,72.8351500,
394440,Surat,21.2758700,72.7063610,
391110,Vadodara,22.7893000,73.5933000,
391105,Vadodara,21.4429000,73.3674000,
391105,Vadodara,21.4429000,73.3674000,
391105,Vadodara,15.5934000,74.4703000,
391110,Vadodara,15.5934000,73.6354000,
391250,Vadodara,23.0870000,73.2493000,
391107,Vadodara,21.6609000,73.3115000,
391107,Vadodara,15.5934000,88.1588000,
391107,Vadodara,15.5934000,87.9452000,
391107,Vadodara,22.3582000,73.3115000,
390022,Vadodara,22.3766000,73.1125000,
390004,Vadodara,22.3143000,73.1802000,
390004,Vadodara,15.5934000,73.1802000,
391310,Vadodara,15.5900000,73.8200000,
391780,Vadodara,15.5900000,73.2000000,
391410,Vadodara,15.9100000,82.2000000,
390003,Vadodara,15.5900000,73.1500000,
391740,Vadodara,22.3200000,72.8700000,
391740,Vadodara,15.5900000,72.8700000,
391244,Vadodara,15.5900000,73.1600000,
391244,Vadodara,15.5900000,73.1600000,
391774,Vadodara,15.5900000,79.5400000,
391774,Vadodara,15.5900000,73.3400000,
391510,Vadodara,15.5900000,73.2000000,
391510,Vadodara,15.5900000,73.5200000,
391510,Vadodara,15.5900000,73.5200000,
391510,Vadodara,15.5900000,78.3600000,
391510,Vadodara,15.5900000,73.5200000,
391210,Vadodara,22.0100000,72.9400000,
391210,Vadodara,15.5900000,72.9400000,
391210,Vadodara,15.5900000,74.6700000,
391450,Vadodara,15.5900000,73.0400000,
391220,Vadodara,15.5900000,73.1800000,
391330,Vadodara,15.5900000,73.1100000,
391330,Vadodara,15.5900000,73.1100000,
391330,Vadodara,15.5900000,73.1100000,
391240,Vadodara,15.5900000,73.3200000,
391240,Vadodara,15.5900000,73.3200000,
391240,Vadodara,15.5900000,78.9900000,
391240,Vadodara,15.5900000,73.3200000,
391240,Vadodara,15.5900000,74.6300000,
391240,Vadodara,15.5900000,73.0900000,
391240,Vadodara,15.5900000,73.3200000,
391240,Vadodara,15.5900000,73.3200000,
391430,Vadodara,22.7400000,72.8200000,
391430,Vadodara,15.5900000,72.8200000,
391430,Vadodara,15.5900000,72.8200000,
391430,Vadodara,15.5900000,84.2000000,
391430,Vadodara,22.1700000,72.9600000,
391340,Vadodara,15.5900000,73.4600000,
391440,Vadodara,15.5900000,72.9200000,
391440,Vadodara,15.5900000,72.9200000,
391440,Vadodara,15.5900000,80.0300000,
391440,Vadodara,15.5900000,72.9200000,
391243,Vadodara,15.5900000,72.8700000,
391445,Vadodara,15.5900000,73.2000000,
391445,Vadodara,15.5900000,73.6300000,
391761,Vadodara,22.3000000,73.4900000,
391761,Vadodara,15.5900000,73.4900000,
391761,Vadodara,15.5900000,73.5000000,
391520,Vadodara,15.5900000,73.2600000,
391520,Vadodara,15.5900000,76.4000000,
391520,Vadodara,15.5900000,73.2600000,
391520,Vadodara,15.5900000,73.5100000,
391530,Vadodara,22.6000000,73.3600000,
391770,Vadodara,15.5900000,73.3600000,
391770,Vadodara,15.5900000,73.3600000,
391770,Vadodara,22.6400000,73.3600000,
391760,Vadodara,22.3500000,73.3800000,
391760,Vadodara,15.5900000,73.3400000,
391760,Vadodara,15.5900000,73.3400000,
391760,Vadodara,15.5900000,73.3400000,
391760,Vadodara,15.5900000,73.5500000,
391760,Vadodara,15.5900000,73.5200000,
396510,Surat,20.8462316,73.2656569,
394651,Surat,21.1171500,73.1432000,
394305,Surat,21.0834095,72.9873874,
394305,Surat,21.3081100,72.9584800,
394310,Surat,21.0888500,72.9773500,
394155,Surat,21.3060000,73.0213500,
394163,Surat,21.2910569,73.2140981,
394163,Surat,21.2541727,73.3022162,
394335,Surat,21.2179000,73.2278500,
394335,Surat,21.2179000,73.2278500,
394180,Surat,21.2702550,72.9624520,
394240,Surat,20.9598000,73.1872000,
394240,Surat,21.1170310,73.1076690,
394250,Surat,21.0227500,73.1432000,
394250,Surat,21.0227500,73.1432000,
394250,Surat,21.0136848,73.1511056,
394160,Surat,21.2541737,73.3022152,
394160,Surat,21.3960600,73.8076200,
394160,Surat,21.2541727,73.3022162,
394330,Surat,21.2702530,72.9624540,
394350,Surat,21.0520706,73.0870665,
394320,Surat,21.2702520,72.9624550,
394320,Surat,21.2702530,72.9624540,
394320,Surat,21.2702530,72.9624540,
394248,Surat,20.9189000,73.2244500,
394620,Surat,21.0935390,73.1998600,
394355,Surat,21.1864000,73.1364500,
394246,Surat,20.9638380,73.1682201,
393105,Vadodara,21.8394110,73.2105920,
393105,Vadodara,21.8847740,73.2013780,
110038,Delhi,28.5200000,77.0900000,
122101,Gurugram,28.3913822,77.0511932,
122102,Gurugram,28.3521690,77.0647100,
122413,Gurugram,29.387630999999999,77.446428999999995,
122413,Gurugram,29.387630999999999,77.446428999999995,
122413,Gurugram,29.387630999999999,77.446428999999995,
122003,Gurugram,28.4465007,77.0736160,
122504,Gurugram,28.4670150,77.0811980,
122004,Gurugram,28.4138870,76.9931945,
122004,Gurugram,28.4138870,76.9931945,
122051,Gurugram,28.3442470,76.9438390,
122006,Gurugram,28.4855613,77.0090560,
122006,Gurugram,28.492678000000002,77.012011999999999,
421306,Thane,19.1703000,73.1563000,
421403,Thane,20.0771000,75.0291000,
421403,Thane,19.4558166,73.3264386,
421301,Thane,19.5353000,76.1449000,
421204,Thane,19.3166567,73.0597075,
421102,Thane,19.2740500,73.2195000,
421102,Thane,19.2740500,19.2531659,
421401,Thane,19.2514870,73.3878870,
421401,Thane,19.2514850,73.3878890,
421401,Thane,19.2284600,73.3872000,
421103,Thane,19.2412061,73.1290546,
421601,Thane,19.2268000,73.1054500,
421601,Thane,19.2661000,73.5937000,
421601,Thane,19.4533076,73.3307544,
421601,Thane,19.2246740,73.1445490,
421601,Thane,19.2412071,73.1290536,
421601,Thane,19.2412091,73.1290516,
421601,Thane,19.2370086,73.0417598,
400608,Thane,19.2183437,72.9780767,
421302,Thane,19.2812607,73.0482852,
421302,Thane,19.2812627,73.0482832,
421302,Thane,19.2436757,73.0183835,
421302,Thane,19.2183307,72.9780897,
421311,Thane,19.2677500,73.0082000,
441104,Nagpur,21.145527999999999,79.192589999999996,
441108,Nagpur,20.951305000000001,79.005054999999999,
441122,Nagpur,21.0150740,79.0002220,
440023,Nagpur,45.6066490,73.7124090,
440023,Nagpur,20.6819560,77.0279120,
440023,Nagpur,20.1047940,79.9332610,
441201,Nagpur,21.178528,79.125842000000006,
441501,Nagpur,22.4770860,80.3686490,
441501,Nagpur,16.9001870,74.6905400,
441401,Nagpur,21.4442420,79.2962010,
441401,Nagpur,21.2364880,79.2919740,
441401,Nagpur,21.410851000000001,79.198941000000005,
441302,Nagpur,25.5191890,84.7499600,
441302,Nagpur,21.4161770,78.6994330,
441302,Nagpur,21.172687,79.117131999999998,
441101,Nagpur,21.449328000000001,79.018161000000006,
441102,Nagpur,21.2149200,78.5217150,
441103,Nagpur,21.1589250,71.0553480,
441103,Nagpur,21.5850030,78.7617890,
441103,Nagpur,21.148382999999999,78.657919000000007,
441202,Nagpur,21.074854999999999,79.435576999999995,
441202,Nagpur,20.976253,79.330009000000004,
441210,Nagpur,21.4953840,80.2293430,
441210,Nagpur,20.9465070,79.5143890,
441210,Nagpur,20.9461120,79.5132690,
441210,Nagpur,20.9523630,79.6359990,
441502,Nagpur,21.3089560,78.8311860,
441502,Nagpur,21.3116920,78.8699620,
441105,Nagpur,21.2519460,78.9857350,
441105,Nagpur,21.4648310,79.1639080,
441105,Nagpur,21.316934,79.094457000000006,
441113,Nagpur,22.0319710,82.6537460,
441113,Nagpur,21.3303410,79.0207130,
441106,Nagpur,21.4365750,79.3171560,
441106,Nagpur,21.1589250,71.0553480,
441106,Nagpur,21.2263290,79.3810490,
441107,Nagpur,21.3058630,78.9477390,
441107,Nagpur,20.5547500,74.5100290,
441107,Nagpur,21.1991630,78.3995090,
441306,Nagpur,19.6220400,81.6555610,
441306,Nagpur,21.4368980,78.5825310,
441306,Nagpur,21.435991999999999,78.572575000000001,
441214,Nagpur,14.6170940,74.8448650,
441204,Nagpur,20.9824980,79.1389780,
441203,Nagpur,20.7946080,79.2785750,
441203,Nagpur,20.7842100,79.3293040,
441203,Nagpur,20.8454280,79.3796080,
411048,Pune,NA,NA,
411048,Pune,NA,NA,
411017,Pune,NA,NA,
411023,Pune,18.4418130,73.7877420,
411023,Pune,18.5222230,73.7626150,
412105,Pune,18.671866000000001,73.965371000000005,
412405,Pune,18.8744000,74.0109000,
413133,Pune,18.2288095,74.5836679,
413133,Pune,18.1068300,75.7774700,
413102,Pune,18.2288530,74.4592450,
413102,Pune,18.0909810,74.6180830,
